# pulse height: 35
# THL 	 Mean hits
200	1
201	1
202	1
203	1
204	1
205	1
206	1
207	1
208	1
209	1
210	1
211	1
212	1
213	1
214	1
215	1
216	1
217	1
218	1
219	1
220	1
221	1
222	1
223	1
224	1
225	1
226	1
227	1
228	1
229	1
230	1
231	1
232	1
233	1
234	1
235	1
236	1
237	1
238	1
239	1
240	1
241	1
242	1
243	1
244	1
245	1
246	1
247	1
248	1
249	1
250	1
251	1
252	1
253	1
254	1
255	1
256	1
257	1
258	1
259	1
260	1
261	1
262	1
263	1
264	1
265	1
266	1
267	1
268	1
269	1
270	1
271	1
272	1
273	1
274	1
275	1
276	1
277	1
278	1
279	1
280	1
281	1
282	1
283	1
284	1
285	1
286	1
287	1
288	1
289	1
290	1
291	1
292	1
293	2
294	2
295	2
296	2
297	3
298	3
299	5
300	2
301	8
302	12
303	19
304	32
305	47
306	79
307	122
308	169
309	250
310	329
311	429
312	546
313	646
314	726
315	813
316	591
317	664
318	944
319	965
320	977
321	991
322	998
323	1003
324	1007
325	1009
326	1011
327	1013
328	1018
329	1022
330	1028
331	1038
332	1020
333	1022
334	1087
335	1096
336	1148
337	1215
338	1308
339	1495
340	1839
341	2166
342	2826
343	3344
344	4027
345	4527
346	4798
347	4944
348	4104
349	4519
350	4458
351	3932
352	3443
353	2709
354	2306
355	1892
356	1554
357	1318
358	1175
359	1093
360	1045
361	1028
362	1013
363	1006
364	1048
365	1001
366	1000
367	1000
368	999
369	998
370	998
371	997
372	996
373	994
374	991
375	988
376	982
377	976
378	963
379	939
380	987
381	978
382	835
383	795
384	727
385	668
386	575
387	524
388	757
389	357
390	254
391	202
392	132
393	84
394	55
395	35
396	110
397	83
398	8
399	6
400	4
401	3
402	2
403	1
404	6
405	3
406	1
407	1
408	1
409	1
410	1
411	0
412	0
413	0
414	0
415	0
416	0
417	0
418	0
419	0
420	0
421	0
422	0
423	0
424	0
425	0
426	0
427	0
428	0
429	0
430	0
431	0
432	0
433	0
434	0
435	0
436	0
437	0
438	0
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	0
448	0
449	0
450	0
451	0
452	0
453	0
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	0
462	0
463	0
464	0
465	0
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
